"","study_hours","attendance_pct","previous_gpa","study_group","major","passed"
"385",11.4262888907,90.3317711455747,2.91067195257802,"Yes","STEM",1
"386",11.0839572771632,72.6684647193179,2.19931420991465,"No","Social Science",1
"387",12.6452054257008,90.6479012174532,2.67546062713778,"Yes","Arts",1
"388",15.4898429640049,68.2414898602292,2.8955941081985,"No","Social Science",1
"389",24.1958822942275,48.7169254664332,2.87288993405446,"No","STEM",1
"390",23.4000185107486,91.348063996993,1.5,"No","Arts",1
"391",14.3939459688822,61.3598068058491,2.99134391993184,"No","STEM",1
"392",9.75180688346905,92.396351788193,2.49904751490038,"Yes","Business",1
"393",24.4172758469607,71.0106941312551,2.90022586052268,"No","STEM",1
"394",13.9998370667119,63.3792525483295,2.8577503332541,"No","Business",1
"395",15.1454644081763,83.6278452072293,3.26019310518932,"Yes","Social Science",1
"396",14.6258198764185,49.344884660095,2.9396036912294,"No","Social Science",1
"397",14.2567452475982,63.3337631775066,3.4256549816183,"No","STEM",1
"398",11.0907945830891,61.0317994654179,3.03218651748442,"No","STEM",1
"399",13.7546849308199,80.4969586012885,3.16042439083513,"No","Arts",1
"400",18.3919093718651,57.5492040533572,4,"Yes","Social Science",1
"401",22.640081061576,57.2628136724234,3.44924538621506,"Yes","Business",1
"402",13.3650667416155,92.3194946395233,3.21353987303037,"No","Social Science",1
"403",18.602668627834,57.6358374906704,2.51003437087251,"Yes","Arts",1
"404",12.3203374961721,56.6509168315679,3.96266801495229,"No","Social Science",1
"405",18.3500840311127,62.1399576263502,3.13856570896872,"No","Arts",1
"406",14.7491405793707,70.245574968867,2.60203979054706,"No","Business",1
"407",9.404898387446,51.0601117555052,3.13443055838177,"Yes","Arts",1
"408",16.5936271289718,42.249943302013,2.45282830568136,"No","STEM",1
"409",20.061103013076,90.0508533231914,2.97692153628597,"No","STEM",1
"410",14.2977510265001,61.4154133014381,3.08479466257503,"No","Arts",1
"411",4.78046784872005,89.772848659195,2.02662094453655,"No","Arts",1
"412",11.444060440322,49.6686677169055,3.05346480272982,"No","Social Science",1
"413",23.3507256530275,97.8490694938228,3.26604833244956,"Yes","STEM",1
"414",5.12173835118807,92.8070020396262,3.00563754776657,"No","Business",1
"415",12.259783185509,69.5904408348724,2.61292324979079,"Yes","Social Science",1
"416",11.0084547643024,60.4305769642815,3.507023937933,"Yes","Arts",1
"417",14.1273256918566,41.1658637225628,3.46607037850718,"No","Arts",1
"418",8.76450461297453,86.2890418805182,3.29578113874574,"No","STEM",1
"419",10.5744833779919,69.4625549949706,2.84868380407226,"No","Arts",1
"420",10.6582618974679,53.6267176037654,3.76741532823905,"No","Business",1
"421",13.0716408076783,57.4087207298726,3.39824278907195,"Yes","Social Science",1
"422",11.5263758869134,82.8521224204451,3.21254554907219,"No","Business",1
"423",15.585677858419,92.495858152397,2.99595250946812,"No","Arts",1
"424",12.3727052043597,59.7034480096772,1.83836727173479,"Yes","Business",0
"425",17.1163930975978,43.1571204401553,3.7002364387302,"No","Social Science",1
"426",26.8782563748222,65.6872828584164,3.13624123035877,"No","Business",1
"427",14.2614233090222,41.0242786258459,3.60302149557739,"No","STEM",1
"428",16.2957908407027,41.945566656068,2.44256546936695,"No","Social Science",1
"429",7.80351144456078,72.0908226631582,2.98555664507622,"Yes","STEM",1
"430",12.78567008331,88.6605389276519,2.65530120862476,"Yes","STEM",1
"431",22.0407576051149,63.1286534667015,2.47789543099493,"No","Business",1
"432",11.590482559192,52.2801204491407,2.47762429787003,"Yes","Social Science",1
"433",11.5560846151721,89.7860387712717,1.63653615916143,"Yes","Arts",1
"434",11.4846888910995,44.1559946071357,3.25429717037001,"Yes","Social Science",1
"435",8.92264559794161,53.6955627147108,2.25575715495802,"Yes","Arts",1
"436",8.32395136890742,98.44574208837,3.21701804276941,"Yes","Arts",1
"437",16.258141977382,63.7046711938456,3.59981140798913,"No","Arts",1
"438",18.9775783212715,77.1615911787376,3.02501554514822,"Yes","Social Science",1
"439",16.1876998395774,50.2462967811152,3.14011214866169,"No","STEM",1
"440",14.2236096264627,90.7690408127382,2.82177565190653,"No","Arts",1
"441",13.4766078701789,90.2743916818872,2.09186807398319,"No","Business",1
"442",16.5066046296251,79.6949937101454,3.23783520601036,"Yes","Business",1
"443",12.9994473510033,78.0996949691325,3.60784449759055,"Yes","STEM",1
"444",12.2371917758591,42.8355429694057,3.54519056539672,"Yes","Arts",1
"445",9.77164001273204,48.834740659222,2.43010966593097,"No","STEM",1
"446",9.60463639584606,48.7196240900084,2.44335014057294,"Yes","Arts",1
"447",14.4308796898522,92.0496367802843,2.1645322891836,"Yes","Social Science",1
"448",5.85020112286649,43.2880876772106,3.1733992349201,"No","STEM",0
"449",25.3700778398595,49.2502278136089,4,"No","Social Science",1
"450",7.85510813145927,89.3939132103696,3.84456636549207,"No","Social Science",1
"451",13.2429271223619,89.935588282533,3.72800459014785,"No","Arts",1
"452",16.7192366248095,52.4607119895518,3.1139797616804,"Yes","Business",1
"453",14.8577820322516,88.8661075755954,2.92646864714797,"Yes","Business",1
"454",14.1647671175026,90.9090740419924,2.90987781003276,"Yes","Social Science",1
"455",16.225646155782,54.8753603175282,3.0607102949085,"Yes","STEM",1
"456",18.0180694940476,71.9140565954149,2.97051168254942,"No","Arts",1
"457",21.9412076677828,48.3004766702652,2.44893700300715,"No","Arts",1
"458",14.8342127456742,70.2897135680541,2.40533471016102,"Yes","Business",1
"459",15.5824886275092,65.7121583493426,3.22301850748453,"No","Arts",1
"460",16.0801661478709,73.3331923745573,2.29398039925852,"No","STEM",1
"461",18.1733744965471,89.2307798191905,3.28180682650816,"No","Arts",1
"462",24.7572221697703,46.331253265962,2.56075386680436,"Yes","Social Science",1
"463",21.4074727453946,80.7277888525277,2.73575529454578,"No","Arts",1
"464",19.3271270036852,41.9495515245944,3.48992803362276,"No","Business",1
"465",16.4840296284485,84.65247919783,2.7924006178104,"No","Social Science",1
"466",20.5537032024153,59.8167964583263,3.72572162725081,"No","Arts",1
"467",11.9414031600673,84.6227117488161,3.01423935732031,"No","Business",1
"468",14.6567168201116,70.687611005269,2.77806989075183,"Yes","Business",1
"469",9.73387292539293,78.8120403001085,3.60727298027429,"No","Arts",1
"470",8.0110653942357,74.0262813027948,2.5500631705724,"No","Social Science",1
"471",14.2395660762065,57.1492677321658,3.56554736276293,"No","Arts",1
"472",15.585630078141,77.8775527421385,2.05320292300572,"Yes","Business",1
"473",15.0680141216377,84.5883051818237,2.22249790906854,"No","Business",1
"474",8.96136749511973,81.8964141327888,3.53498495085177,"No","STEM",1
"475",12.0280935136976,81.0677899280563,3.16325682101041,"No","Business",1
"476",12.9156183155301,90.9399135503918,3.24091500111887,"Yes","STEM",1
"477",11.6216268111766,47.2810671338812,2.5512014654433,"No","Business",1
"478",10.6289269475665,73.8992066076025,2.28284696183521,"No","Arts",1
"479",19.0957666782278,51.8881137436256,2.60285263758127,"No","STEM",1
"480",15.8457213949488,90.7085632579401,3.28361495269579,"Yes","Business",1
"481",23.1203997378603,82.3372719530016,2.73024901899743,"No","Arts",1
"482",21.0617710849099,62.9270507441834,3.26313617261616,"No","STEM",1
"483",21.9307621684774,64.6026961877942,2.68003668668202,"No","Arts",1
"484",14.6696158614169,67.571814339608,2.62915812540773,"No","Arts",1
"485",6.80448241895501,91.4268093230203,4,"Yes","Business",1
"486",15.1399559185247,89.2082515545189,3.14747201216479,"Yes","Social Science",1
"487",11.5631002254951,63.7202889565378,3.21215718007557,"Yes","STEM",1
"488",21.3249693656162,59.1692557837814,2.00372022689139,"No","Arts",1
"489",18.583695371029,59.646254288964,2.86249225324461,"Yes","STEM",1
"490",11.5783658128145,51.05234304443,3.15524038635377,"Yes","STEM",1
"491",14.0185906892552,92.3877012869343,3.09468169393694,"Yes","Social Science",1
"492",11.9603475479479,46.2003156449646,2.86894754108794,"No","Business",1
"493",20.4700741625756,41.5763154206797,1.78669250755245,"No","STEM",1
"494",15.0816781959742,54.4253031490371,3.642692461714,"Yes","STEM",1
"495",13.7231474637645,63.5288351401687,3.27943500603923,"Yes","Social Science",1
"496",14.0321629369846,96.834699367173,2.91260555648059,"Yes","Arts",1
"497",12.2419811495287,80.3983260365203,2.20920893082722,"No","Business",1
"498",9.52624501748916,72.3712046165019,4,"Yes","Business",1
"499",7.97362408015545,45.9892038628459,2.52970111346158,"Yes","Arts",0
"500",12.4355602417405,94.1797030670568,3.05767451842918,"No","Arts",1
"501",15.7216510407048,90.1887840917334,3.177987443522,"Yes","Business",1
"502",11.8694944643068,98.0132330348715,3.71131449947217,"No","Arts",1
"503",21.7656848560451,80.2161022322252,3.15859473342712,"Yes","Social Science",1
"504",17.7405511148534,59.2824794258922,2.34301744897412,"No","Social Science",1
"505",17.187935042508,63.1619348470122,2.97878333870288,"No","Arts",1
"506",13.4727882749801,71.4612968638539,2.62221508294126,"No","STEM",1
"507",15.639303256551,89.1031997371465,2.47443885646786,"Yes","Business",1
"508",20.973319737901,47.6899803057313,3.62650172363109,"No","Social Science",1
"509",18.250742319792,82.1959047298878,4,"No","Business",1
"510",7.44723991029704,66.6018625162542,2.87207832076377,"No","STEM",1
"511",15.4684485591463,90.0903313606977,3.13550743453063,"Yes","Arts",1
"512",6.7872956906867,45.3006519051269,3.21069387472833,"No","Social Science",1
"513",10.949382396225,76.8475243123248,1.66120017410714,"No","Social Science",1
"514",16.3837295540801,67.2472040308639,3.47793890604524,"No","Arts",1
"515",28.210343362722,88.3826048672199,2.55546399409293,"No","STEM",1
"516",12.5890940259905,48.6790655693039,3.32767607125437,"No","Business",1
"517",15.0239956567933,82.009882540442,3.41261414538794,"No","STEM",1
"518",15.1974094679435,58.6827119812369,2.6309758483393,"Yes","STEM",1
"519",21.7996329200915,66.7688230704516,2.29103603836625,"No","Social Science",1
"520",24.5495605116012,91.7564876796678,2.76687964075757,"No","Business",1
"521",18.6999910414423,57.4071214627475,3.49532096749245,"Yes","STEM",1
"522",13.8099126795564,40.3657231805846,3.34455763851276,"Yes","Arts",1
"523",21.4504738928634,43.8816138869151,3.10385066512943,"No","STEM",1
"524",24.0381963075928,74.5993013959378,2.23139149587226,"No","Social Science",1
"525",17.8473447478079,78.964796490036,3.25103396190475,"Yes","Arts",1
"526",7.37476245585443,89.1496479557827,3.17905840049752,"No","Arts",1
"527",8.32529779554672,43.6438647378236,2.35387762973434,"Yes","Arts",0
"528",2.42044214292742,60.2087232004851,2.40590762547088,"No","STEM",1
"529",10.9326894378915,50.3677221853286,2.63499396928336,"No","STEM",1
"530",5.74043348941184,54.2723606433719,3.22838897813807,"No","STEM",1
"531",30.0999105384141,76.3396675372496,3.7085940245649,"Yes","STEM",1
"532",19.9412393649751,69.8456709040329,2.53955795921385,"No","Social Science",1
"533",15.6072303701146,47.5818457640707,2.67266088991174,"Yes","STEM",1
"534",14.4293857690004,84.7358376299962,2.57888782451507,"Yes","Social Science",1
"535",12.1613897934637,65.657695773989,3.13464761819798,"No","STEM",1
"536",9.30436979983624,49.5905245048925,2.61717974840296,"Yes","Business",1
"537",10.7092407828206,45.4323072684929,2.42450996801233,"No","Social Science",0
"538",15.6375130730163,85.4519394226372,2.42284639579473,"Yes","Arts",1
"539",12.1815552430651,63.3076491765678,3.40570792112018,"No","STEM",1
"540",15.4710852059322,66.5522654820234,3.09099777404631,"No","Business",1
"541",14.2398636375918,59.3026069318876,2.86374059682197,"No","Arts",1
"542",22.2588719487319,45.4155767103657,2.69203670823755,"Yes","STEM",1
"543",23.005330104313,72.330938805826,2.1507774132666,"No","Arts",1
"544",9.56678128409023,94.1503372089937,1.98127517620419,"No","Arts",1
"545",7.1623478062161,77.83190111164,3.08413450982063,"Yes","Social Science",1
"546",9.02211336317822,69.5554365124553,2.28239092147896,"No","Arts",1
"547",15.0892059511439,70.8574184030294,2.03531438124672,"Yes","Business",1
"548",23.6354105586748,50.0908690551296,4,"Yes","Social Science",1
"549",3.05276891140693,60.4204652179033,3.28537587164744,"Yes","Social Science",1
"550",11.7402257170245,86.215719464235,2.90163436724122,"Yes","STEM",1
"551",19.1825253718339,81.1490439856425,3.2579546531011,"No","Social Science",1
"552",19.1923928470784,53.6087154271081,3.31993760735952,"Yes","Social Science",1
"553",14.3161532978438,90.988312070258,3.4816896318234,"No","Arts",1
"554",10.8178486691781,50.4797203792259,3.22401036194002,"No","STEM",1
"555",12.9934471411773,53.7456505512819,2.88723273011029,"No","Business",1
"556",16.7705599994813,83.2917153276503,2.4472204427399,"Yes","Business",1
"557",10.7841868561173,74.882987132296,2.84797833139127,"No","Business",0
"558",19.0053084053008,78.0587552394718,3.48148383146419,"No","Business",1
"559",17.9688983049022,65.9997863601893,2.46080959203252,"No","STEM",1
"560",15.5016698876357,91.9221238372847,3.16373460322061,"No","Social Science",1
"561",18.4847026336032,42.0428956113756,3.8154674077729,"No","STEM",1
"562",24.466654190149,60.4033831367269,2.55841586836382,"No","Social Science",1
"563",20.3241058408476,43.4954232303426,2.28774881844349,"No","Arts",1
"564",7.00275041594323,59.877756042406,3.70031095608579,"Yes","Arts",1
"565",12.1540285383763,70.4915081523359,2.53659863360937,"Yes","Business",1
"566",21.9644965185181,92.670572316274,3.24195732730928,"Yes","Social Science",1
"567",20.9622045325793,89.8319344827905,1.99520479116705,"Yes","Arts",1
"568",12.4734124600739,85.6796400388703,2.95563231207994,"No","Social Science",1
"569",21.2177566523357,60.2926130313426,2.02083269972373,"No","STEM",1
"570",11.4132592820704,67.6416751276702,3.31740369315794,"No","Social Science",1
"571",12.8904925296178,81.2335661333054,2.04329243211267,"No","Arts",1
"572",10.6595922976562,82.1911922562867,3.51713067005287,"Yes","Arts",1
"573",13.5301208353267,95.042823664844,2.68387296786077,"Yes","STEM",1
"574",20.7651036787864,66.5921214036644,3.33814682921182,"No","Social Science",1
"575",11.5943940803542,40.0348575273529,2.256973796482,"No","Arts",1
"576",9.42696472056603,49.2071628803387,3.363024183442,"No","Business",1
"577",22.1223451412738,93.77256244421,3.59367183808071,"No","Arts",1
"578",9.19696573147955,81.3597811246291,2.81224872790649,"Yes","Arts",1
"579",16.9684230820221,70.9768413985148,1.92369031221088,"No","Business",1
"580",18.2632795236565,65.1465446455404,2.40116844056074,"No","Social Science",1
"581",11.2168551525105,75.86293972563,3.39884158707057,"Yes","Arts",1
"582",18.9278137583467,47.4804947525263,2.87983377963563,"Yes","Business",1
"583",22.5858683753198,81.4955344703048,3.4616757456613,"Yes","Arts",1
"584",20.96380159011,62.6668602926657,3.810338130451,"No","Business",1
"585",14.2312200914716,83.9374880492687,3.34553194593731,"No","STEM",1
"586",19.5081196291708,59.6756031177938,2.98692730820645,"No","Arts",1
"587",11.0885556521168,71.4105257904157,2.90085041760816,"No","Business",1
"588",7.18117504721811,84.0857405308634,1.5,"Yes","Business",1
"589",13.9952863561153,71.185486135073,3.08170884050378,"No","STEM",1
"590",10.8428285194734,85.1201763330027,3.25508142645131,"Yes","STEM",1
"591",14.2356712211926,98.627090123482,3.60239795472926,"No","Business",1
"592",16.9015511977736,81.1357145244256,3.07423529264117,"No","Arts",1
"593",4.64509695641866,87.6775554660708,2.40238375800716,"Yes","Social Science",1
"594",10.4638611653465,41.2564688548446,2.58866212221418,"Yes","Arts",1
"595",17.2947005660426,65.555472499691,3.23726539516259,"No","Arts",1
"596",17.3526186733646,71.872143028304,2.89081205434982,"Yes","Social Science",1
"597",14.7779140771244,77.6092252507806,3.83628769226739,"Yes","Social Science",1
"598",15.6372702164577,62.7898091077805,2.09699583796835,"Yes","STEM",1
"599",12.2430097508322,65.1336625823751,3.61963686124289,"No","Social Science",1
"600",13.4551267542816,65.4660054203123,4,"Yes","Social Science",1
"601",17.5960620015268,82.8687465423718,3.03296697163206,"Yes","Social Science",1
"602",12.4661647926752,97.9016166366637,3.34112835706449,"Yes","Business",1
"603",13.5569873511671,81.1597305350006,3.05198043266222,"Yes","Business",1
"604",6.9423146924922,54.6777606522664,3.0204993199335,"No","Social Science",0
"605",16.9868364430911,62.048676032573,2.68886074590071,"Yes","Social Science",1
"606",15.5763048996257,67.8787288581952,2.16615490567822,"Yes","Business",1
"607",1.93436170131169,63.2113723596558,2.71309005958944,"Yes","STEM",1
"608",11.3932540874349,92.9919047700241,1.79099782091821,"Yes","Social Science",1
"609",15.4380143367809,47.8684509312734,2.85499232819299,"No","Arts",1
"610",18.5555359020619,85.4705689568073,3.37821024061363,"No","Arts",1
"611",22.7386305618386,71.3779386552051,2.46199281889711,"No","STEM",1
"612",20.7522740419317,65.8272802829742,2.69148817698522,"Yes","Arts",1
"613",14.7802329535006,78.5718066990376,2.91057844251037,"No","Business",1
"614",8.56812521427981,76.1721431463957,3.21858404417808,"Yes","Business",1
"615",11.7097723819857,66.2417393410578,3.38903088299848,"Yes","STEM",1
"616",13.8607537276666,97.8321521729231,3.26136233438203,"No","STEM",1
"617",14.6196841380292,74.5409587258473,3.96484405089955,"Yes","STEM",1
"618",9.27152060800262,52.8157777618617,3.53277203874092,"Yes","Business",1
"619",18.2564148272774,43.8642102619633,2.53955250335936,"No","STEM",1
"620",15.8025495931699,75.6949903303757,3.64000298084462,"No","Business",1
"621",11.7959535431659,40.7204925827682,2.79013556592559,"No","Arts",1
"622",21.1353182692768,71.7866763519123,2.58979642353919,"No","Arts",1
"623",19.1481024429368,58.4510043961927,2.86898634832052,"No","Social Science",1
"624",8.29024140031193,40.3674625791609,3.57019965573546,"No","Arts",1
"625",19.1638713610709,52.4647733848542,2.28998931312631,"Yes","STEM",1
"626",14.0603136011991,82.4542423477396,2.38516246403979,"No","STEM",1
"627",11.8335031468877,86.0363039327785,3.00077667253405,"No","Arts",1
"628",21.4689368992453,81.2966642761603,3.19234270076346,"No","STEM",1
"629",15.6150675121349,77.7152832038701,3.60253232000852,"Yes","STEM",1
"630",13.335085390626,63.0249329051003,2.65805918659688,"No","Business",1
"631",4.25011248015053,91.4169157994911,2.99985686756953,"No","Social Science",1
"632",8.93388092302023,76.436288417317,2.82818152894081,"Yes","STEM",1
"633",24.0313994914746,78.2739251339808,2.78392027473611,"Yes","Social Science",1
"634",17.1289568707298,43.8194450875744,2.67479025667182,"No","Business",1
"635",11.3871204063352,96.7582009639591,3.24472897741251,"No","Social Science",1
"636",11.5959237322652,60.3957949019969,2.75963355693057,"No","Arts",1
"637",14.526732754204,87.6532584801316,4,"No","Social Science",1
"638",10.6753243744544,90.7846367824823,2.73524047623964,"No","Business",1
"639",16.109530109253,93.6483983928338,3.13643844731695,"Yes","Arts",1
"640",15.7280643797613,76.0255601303652,2.58144265009028,"No","Social Science",1
"641",15.1890091017948,78.0272931512445,3.58636158207331,"No","Business",1
"642",11.9867336086475,96.5265838615596,2.9764952206453,"No","Arts",1
"643",22.3949587976928,56.9978522136807,2.98460165631094,"Yes","STEM",1
"644",11.9053088734985,72.344832229428,3.21070759932481,"Yes","STEM",1
"645",11.2002794266726,60.0410309340805,2.13970765721732,"No","Social Science",1
"646",10.9660713295469,68.324838289991,2.84337814755568,"No","Social Science",1
"647",21.3741544701697,98.7178856506944,2.3462997362192,"No","Arts",1
"648",27.2539912547305,41.875780201517,2.72240352806415,"No","Social Science",1
"649",18.4727369975947,46.8750758934766,2.72599561160596,"No","STEM",1
"650",13.303190751814,97.5705621670932,2.44933918955099,"No","Business",1
"651",6.87653538780866,64.1111829644069,3.0124148268663,"Yes","STEM",1
"652",9.41704658363426,40.8718408085406,3.56381051256983,"No","Social Science",1
"653",14.3236041411984,80.8084578253329,3.72332996788452,"No","Business",1
"654",12.0319358309968,75.0983285764232,1.7808304753711,"Yes","Business",1
"655",10.8438856926684,79.5450355671346,3.2416941166544,"Yes","Business",1
"656",15.4995112900586,89.5459840260446,3.31318364360908,"No","Business",1
"657",17.6523493434269,88.8593519153073,4,"No","Social Science",1
"658",12.2200011207579,79.338530311361,2.68177150667767,"Yes","Business",1
"659",0.678298906437146,49.9309209967032,3.00104868187902,"No","STEM",0
"660",11.0354478211643,99.0420601982623,3.34323237625512,"Yes","STEM",1
"661",7.32610905242808,78.039645771496,3.34148178936584,"No","STEM",1
"662",6.00696903934186,52.2040366986766,1.93291070728057,"No","Business",0
"663",15.0746430365183,55.7690422423184,2.67072266390534,"No","Arts",1
"664",11.6384109842954,70.1454049535096,3.11203830534369,"No","Social Science",1
"665",15.998448377089,60.1374297775328,2.21041088732714,"No","Social Science",1
"666",17.4568751245045,45.979994260706,2.90728213449068,"No","Social Science",1
"667",13.0204943634555,42.1598644554615,3.35132948032574,"No","Arts",1
"668",17.4688898517837,63.0575698008761,2.53872873601654,"No","STEM",1
"669",9.2246188441672,57.1414335304871,3.0113637234996,"No","Social Science",1
"670",16.1826205777751,87.9897936386988,3.07350510867873,"Yes","Arts",1
"671",13.3371739195288,52.5821793871,3.75847692955686,"No","Arts",1
"672",19.0107789965912,55.6089815730229,3.90386960282426,"No","Social Science",1
"673",16.1526292296544,67.8966567013413,3.0614220415286,"Yes","Social Science",1
"674",19.9693530196939,87.8042131895199,2.38227474662897,"Yes","Arts",1
"675",19.0731964900884,42.5693668331951,3.21049303669784,"Yes","Business",1
"676",21.4445713438533,54.3331856839359,3.04999249809413,"No","Arts",1
"677",17.9573058612113,98.7765082903206,2.94106576851164,"No","Business",1
"678",12.2884085641277,66.9836258515716,3.17989502495818,"Yes","Social Science",1
"679",18.9210627024677,45.7116197468713,3.9049885311629,"No","Arts",1
"680",16.0329323289213,69.1467189881951,3.96022483823242,"No","Social Science",1
"681",9.20446775421834,40.1050284039229,3.01567794240286,"No","Arts",1
"682",20.2512797983661,99.5888907555491,2.72149715315106,"No","STEM",1
"683",14.1440066320455,68.1713709095493,3.42509498351028,"Yes","STEM",1
"684",13.2148205577043,66.2397074140608,3.21786109263728,"Yes","STEM",1
"685",18.2961917074138,65.3859479073435,2.5669796737797,"Yes","Arts",1
"686",5.50844650337522,94.0189672913402,3.91930146373733,"Yes","Social Science",1
"687",14.6923085685502,45.3487449744716,2.91075201413861,"No","Social Science",1
"688",20.7567804141734,56.1831342289224,2.48590229392334,"Yes","Social Science",1
"689",18.7738451756824,43.9329907344654,2.65231481891533,"No","Social Science",1
"690",18.0879323121455,64.2434459878132,2.23790598049665,"No","Arts",1
"691",19.7968871067919,62.458723122254,3.62123584021625,"No","Social Science",1
"692",11.155039074397,41.7677930556238,2.82994603160195,"No","STEM",1
"693",19.3408156180219,79.119947780855,4,"Yes","Business",1
"694",14.4474735410447,58.8310435740277,3.87261055741575,"No","Business",1
"695",19.3785904073015,49.4909695535898,3.59946396335492,"No","Social Science",1
"696",17.6107623738287,82.3719227686524,3.57027182743735,"Yes","Arts",1
"697",18.233387911608,53.4536186605692,2.6329666060278,"No","Business",1
"698",22.9472908976589,61.2073389394209,3.31149907779676,"Yes","Arts",1
"699",19.2779391219191,53.102043797262,2.64787242465343,"No","STEM",1
"700",17.4479945765645,92.8076486475766,2.89273731794922,"No","Business",1
"701",15.6128264099339,78.5196531983092,3.25140392398227,"Yes","STEM",1
"702",15.2794330511478,70.368007668294,3.32779431335368,"No","Arts",1
"703",12.9210598045318,89.4160857889801,3.18964196136843,"No","Arts",1
"704",24.6340012788953,41.0654607601464,3.62552633578916,"No","Arts",1
"705",25.173778767758,47.6732164854184,2.85277069007431,"No","STEM",1
"706",17.5929838485596,80.167471980676,2.88056249002761,"No","Business",1
"707",21.4427825486366,63.4682494448498,3.3214722351194,"Yes","Business",1
"708",7.56646434505834,74.0228909906,2.89054108910088,"No","STEM",1
"709",12.7119901353837,81.5565521130338,3.4644040363398,"Yes","Business",1
"710",9.81945085917002,55.2340716868639,2.78641724510539,"No","STEM",1
"711",19.0746500915943,69.9405345181003,2.1965233511762,"No","STEM",1
"712",9.78726677157522,57.2486783470958,1.74947852085377,"Yes","Business",1
"713",13.9197618052836,84.5238363463432,3.3489098249305,"No","STEM",1
"714",12.5930755316529,62.6786607690156,2.16536834292717,"No","Business",0
"715",19.6224685054506,92.2228061035275,2.89570680812909,"Yes","Social Science",1
"716",15.3420978640991,76.7076130816713,3.32271080932711,"No","Business",1
"717",18.6327991957685,63.9328950364143,3.16790517458284,"No","Social Science",1
"718",13.2224720032474,83.749171118252,2.0690134288712,"Yes","Social Science",1
"719",17.5452690361647,60.5769483093172,3.3878532649954,"No","Arts",1
"720",8.24322922828448,92.2430295543745,3.41000751390989,"No","Arts",1
"721",12.1001889285514,63.137984815985,3.58294210589938,"Yes","Arts",1
"722",14.9483512264298,88.6607982497662,2.74210738872836,"No","Business",1
"723",19.3919001635783,50.9288790216669,2.81931627414569,"No","STEM",1
"724",9.2092190061928,84.6074691461399,2.64898962571726,"No","Business",1
"725",13.8703265085856,68.874042420648,3.10789076190252,"No","Arts",1
"726",12.8266824426561,74.1840726835653,2.94262926275164,"Yes","Social Science",1
"727",9.1493712865932,49.2165995202959,2.14472619099564,"Yes","Social Science",1
"728",17.0220240443121,56.8987339595333,4,"No","STEM",1
"729",19.4183779563249,61.3883916661143,3.78426134051095,"Yes","Social Science",1
"730",15.5249949308179,98.1193679058924,3.80482740367146,"Yes","STEM",1
"731",11.4879670517355,99.7160853119567,2.22333810773385,"No","STEM",1
"732",10.9736705121287,82.6853256346658,3.03739805294275,"Yes","STEM",1
"733",16.7241745764892,78.4780387254432,2.55973282976692,"Yes","Arts",1
"734",5.4236165824624,99.5822948403656,2.83990178921417,"No","Arts",1
"735",20.1349970523947,93.6270664772019,3.3721614321206,"No","STEM",1
"736",12.4662101190988,93.109708703123,3.21558269499255,"Yes","Arts",1
"737",14.5086115906032,84.6094551682472,3.19085667078701,"No","Arts",1
"738",24.5469930836909,93.4113215981051,2.631901071899,"No","Arts",1
"739",19.6680879569017,76.1160637997091,2.72747704986573,"No","Business",1
"740",23.4958285411093,84.3587563140318,2.94157838049404,"Yes","Business",1
"741",13.3252216506891,97.3079747287557,3.13460833798735,"Yes","STEM",1
"742",18.8187929097688,86.8850453617051,1.89228549043071,"Yes","Arts",1
"743",23.0990417247882,83.9426410617307,3.33213880319954,"No","Arts",1
"744",8.0736367833341,51.5605349978432,3.49414887519264,"Yes","Business",1
"745",9.87383965615738,77.9078393103555,2.37243874470287,"No","STEM",1
"746",8.08232224596199,81.3529384322464,3.19065204177277,"No","Arts",1
"747",13.029832578201,75.5473168706521,3.52266206093893,"Yes","Arts",1
"748",22.3329613384708,92.7057471964508,2.81524838281259,"Yes","STEM",1
"749",25.8646909294612,90.0825461512432,3.68963636011701,"No","Business",1
"750",20.9687686984462,90.3349060332403,3.20408925577125,"Yes","STEM",1
"751",14.4368650795576,76.0438766144216,2.50401801098899,"Yes","Arts",1
"752",14.8475943232307,92.00096283108,2.59296383710562,"No","Social Science",1
"753",20.6085876193211,52.3673591576517,2.87650451817187,"No","Arts",1
"754",4.87578926461995,77.6914363959804,2.66283622004727,"No","Social Science",1
"755",9.98540228459547,95.0771709019318,3.34122394709945,"Yes","STEM",1
"756",17.3920323752981,73.6075903335586,2.72131875699271,"No","STEM",1
"757",20.4079612545774,42.8691001283005,2.59847841181745,"Yes","STEM",1
"758",21.1464530957829,51.8045092606917,2.50324167094552,"Yes","Business",1
"759",12.0986054974576,40.1773291639984,3.42152747168583,"Yes","Social Science",0
"760",8.8780239784107,56.885624146089,3.46118915101606,"Yes","STEM",1
"761",15.1610853681465,59.6059187268838,2.96712507143483,"Yes","Arts",1
"762",10.0524693938975,48.1914774235338,3.65544138345047,"Yes","Business",1
"763",20.8875758259775,57.5407107826322,2.15858793176251,"No","Arts",1
"764",5.32886802681444,59.0226417547092,3.04974708385049,"No","Business",1
"765",14.2900586061546,55.4691647505388,3.13695950965305,"Yes","Arts",1
"766",18.7507786874119,93.7506820447743,3.22667717245677,"No","Arts",1
"767",14.1543359496957,41.6989464359358,3.84718361986717,"No","STEM",1
"768",0,96.8300005700439,3.12796929675975,"Yes","Arts",1
